city,No,Kota,Eksperimen,MAE,RMSE,MSE,MAPE(%),R2,LAGS,ROLLS,Train_Time,CV_Gap
Kab.Klaten,1,Kab.Klaten,lag7_roll30,101.005,133.1554,17730.3713,0.53,0.935,"[1, 7]",[30],00:00:05,30
Kab.Klaten,2,Kab.Klaten,lag14_roll7,102.8351,133.7497,17888.9769,0.54,0.9344,"[1, 14]",[7],00:00:04,14
Kab.Klaten,3,Kab.Klaten,lag14_roll30,104.0804,135.3679,18324.4751,0.55,0.9328,"[1, 14]",[30],00:00:05,30
Kab.Klaten,4,Kab.Klaten,lag1_roll30,104.112,135.4367,18343.0871,0.55,0.9327,[1],[30],00:00:05,30
Kab.Klaten,5,Kab.Klaten,lag30_roll7,108.558,139.9002,19572.0609,0.57,0.9282,"[1, 30]",[7],00:00:04,30
Kab.Klaten,6,Kab.Klaten,lag14,108.3153,140.0624,19617.4667,0.57,0.928,"[1, 14]",[],00:00:03,14
Kab.Klaten,7,Kab.Klaten,lag1_roll7,107.2134,142.3721,20269.8014,0.56,0.9256,[1],[7],00:00:04,7
Kab.Klaten,8,Kab.Klaten,lag30,115.5046,149.8854,22465.6477,0.61,0.9176,"[1, 30]",[],00:00:04,30
Kab.Klaten,9,Kab.Klaten,lag30_roll30,117.6872,152.6612,23305.4365,0.62,0.9145,"[1, 30]",[30],00:00:03,30
Kab.Klaten,10,Kab.Klaten,lag1,719.6456,759.0943,576224.1139,3.82,-1.1137,[1],[],00:00:04,1
Kab.Klaten,11,Kab.Klaten,lag7,723.2438,763.3853,582757.1401,3.84,-1.1377,"[1, 7]",[],00:00:04,7
Kab.Klaten,12,Kab.Klaten,lag7_roll7,851.4291,891.5553,794870.94,4.53,-1.9158,"[1, 7]",[7],00:00:04,7
Kab._Banyumas,1,Kab. Banyumas,lag30_roll7,132.5309,178.8345,31981.7781,0.65,0.9589,"[1, 30]",[7],00:00:04,30
Kab._Banyumas,2,Kab. Banyumas,lag30_roll30,148.0014,197.8114,39129.3488,0.73,0.9497,"[1, 30]",[30],00:00:04,30
Kab._Banyumas,3,Kab. Banyumas,lag14_roll7,151.3664,198.9612,39585.5613,0.75,0.9491,"[1, 14]",[7],00:00:04,14
Kab._Banyumas,4,Kab. Banyumas,lag30,148.2452,200.9554,40383.0806,0.73,0.9481,"[1, 30]",[],00:00:04,30
Kab._Banyumas,5,Kab. Banyumas,lag1,169.6418,216.8438,47021.2307,0.83,0.9395,[1],[],00:00:03,1
Kab._Banyumas,6,Kab. Banyumas,lag1_roll7,166.043,217.4293,47275.4839,0.82,0.9392,[1],[7],00:00:04,7
Kab._Banyumas,7,Kab. Banyumas,lag14,175.1355,228.3527,52144.9672,0.86,0.933,"[1, 14]",[],00:00:04,14
Kab._Banyumas,8,Kab. Banyumas,lag7_roll30,229.9457,299.3244,89595.1018,1.13,0.8848,"[1, 7]",[30],00:00:04,30
Kab._Banyumas,9,Kab. Banyumas,lag7,255.1663,304.1058,92480.3527,1.26,0.8811,"[1, 7]",[],00:00:04,7
Kab._Banyumas,10,Kab. Banyumas,lag7_roll7,258.6827,308.2316,95006.7179,1.28,0.8779,"[1, 7]",[7],00:00:04,7
Kab._Banyumas,11,Kab. Banyumas,lag1_roll30,239.4895,319.11,101831.1917,1.17,0.8691,[1],[30],00:00:04,30
Kab._Banyumas,12,Kab. Banyumas,lag14_roll30,290.8391,380.082,144462.2935,1.42,0.8143,"[1, 14]",[30],00:00:04,30
Kab._Banyuwangi,1,Kab. Banyuwangi,lag14_roll30,85.9349,119.7436,14338.5338,0.44,0.978,"[1, 14]",[30],00:00:04,30
Kab._Banyuwangi,2,Kab. Banyuwangi,lag1_roll30,88.0854,121.925,14865.7159,0.45,0.9772,[1],[30],00:00:04,30
Kab._Banyuwangi,3,Kab. Banyuwangi,lag30_roll7,97.0019,135.4747,18353.4008,0.5,0.9718,"[1, 30]",[7],00:00:04,30
Kab._Banyuwangi,4,Kab. Banyuwangi,lag7_roll30,99.0491,135.4277,18340.6675,0.51,0.9718,"[1, 7]",[30],00:00:04,30
Kab._Banyuwangi,5,Kab. Banyuwangi,lag30_roll30,97.6166,137.8447,19001.1618,0.5,0.9708,"[1, 30]",[30],00:00:04,30
Kab._Banyuwangi,6,Kab. Banyuwangi,lag30,98.7507,139.8313,19552.7814,0.5,0.97,"[1, 30]",[],00:00:04,30
Kab._Banyuwangi,7,Kab. Banyuwangi,lag1_roll7,123.4792,158.1862,25022.8624,0.63,0.9616,[1],[7],00:00:05,7
Kab._Banyuwangi,8,Kab. Banyuwangi,lag1,125.6596,161.9997,26243.9097,0.65,0.9597,[1],[],00:00:04,1
Kab._Banyuwangi,9,Kab. Banyuwangi,lag14_roll7,117.7594,165.5495,27406.6531,0.6,0.9579,"[1, 14]",[7],00:00:04,14
Kab._Banyuwangi,10,Kab. Banyuwangi,lag14,126.7863,178.0821,31713.2292,0.65,0.9513,"[1, 14]",[],00:00:04,14
Kab._Banyuwangi,11,Kab. Banyuwangi,lag7_roll7,125.3163,181.1774,32825.2432,0.64,0.9496,"[1, 7]",[7],00:00:04,7
Kab._Banyuwangi,12,Kab. Banyuwangi,lag7,129.53,185.095,34260.1418,0.66,0.9474,"[1, 7]",[],00:00:04,7
Kab._Boyolali,1,Kab. Boyolali,lag30,106.6569,138.6104,19212.831,0.58,0.9669,"[1, 30]",[],00:00:04,30
Kab._Boyolali,2,Kab. Boyolali,lag30_roll7,110.4974,141.9819,20158.8688,0.6,0.9652,"[1, 30]",[7],00:00:04,30
Kab._Boyolali,3,Kab. Boyolali,lag30_roll30,116.4407,145.4876,21166.6377,0.63,0.9635,"[1, 30]",[30],00:00:04,30
Kab._Boyolali,4,Kab. Boyolali,lag14_roll7,146.0822,179.326,32157.8161,0.79,0.9445,"[1, 14]",[7],00:00:04,14
Kab._Boyolali,5,Kab. Boyolali,lag1_roll7,145.0445,180.0881,32431.7209,0.78,0.9441,[1],[7],00:00:05,7
Kab._Boyolali,6,Kab. Boyolali,lag1_roll30,148.488,180.5278,32590.285,0.8,0.9438,[1],[30],00:00:04,30
Kab._Boyolali,7,Kab. Boyolali,lag14_roll30,148.8186,180.5693,32605.261,0.8,0.9438,"[1, 14]",[30],00:00:05,30
Kab._Boyolali,8,Kab. Boyolali,lag14,146.8496,180.7881,32684.3263,0.79,0.9436,"[1, 14]",[],00:00:04,14
Kab._Boyolali,9,Kab. Boyolali,lag7_roll30,147.8365,180.7924,32685.9035,0.8,0.9436,"[1, 7]",[30],00:00:04,30
Kab._Boyolali,10,Kab. Boyolali,lag1,159.4434,185.1837,34292.9902,0.87,0.9409,[1],[],00:00:04,1
Kab._Boyolali,11,Kab. Boyolali,lag7_roll7,220.3178,264.1624,69781.7698,1.18,0.8796,"[1, 7]",[7],00:00:05,7
Kab._Boyolali,12,Kab. Boyolali,lag7,221.6893,267.2423,71418.4717,1.19,0.8768,"[1, 7]",[],00:00:05,7
Kab._Bulukomba,1,Kab. Bulukomba,lag7_roll30,64.0562,97.9102,9586.4031,0.33,0.9735,"[1, 7]",[30],00:00:05,30
Kab._Bulukomba,2,Kab. Bulukomba,lag14_roll30,65.9719,99.8639,9972.7936,0.34,0.9724,"[1, 14]",[30],00:00:06,30
Kab._Bulukomba,3,Kab. Bulukomba,lag1_roll30,66.3819,100.124,10024.8121,0.35,0.9722,[1],[30],00:00:06,30
Kab._Bulukomba,4,Kab. Bulukomba,lag7_roll7,68.1827,102.3869,10483.0755,0.36,0.971,"[1, 7]",[7],00:00:04,7
Kab._Bulukomba,5,Kab. Bulukomba,lag7,68.5147,102.8648,10581.1749,0.36,0.9707,"[1, 7]",[],00:00:04,7
Kab._Bulukomba,6,Kab. Bulukomba,lag30_roll7,97.7583,138.3207,19132.6234,0.51,0.947,"[1, 30]",[7],00:00:06,30
Kab._Bulukomba,7,Kab. Bulukomba,lag30,99.1922,139.3487,19418.0693,0.52,0.9462,"[1, 30]",[],00:00:04,30
Kab._Bulukomba,8,Kab. Bulukomba,lag30_roll30,99.1922,139.3487,19418.0693,0.52,0.9462,"[1, 30]",[30],00:00:05,30
Kab._Bulukomba,9,Kab. Bulukomba,lag14_roll7,98.9763,140.6874,19792.9369,0.52,0.9452,"[1, 14]",[7],00:00:06,14
Kab._Bulukomba,10,Kab. Bulukomba,lag14,101.1982,142.474,20298.8358,0.53,0.9438,"[1, 14]",[],00:00:04,14
Kab._Bulukomba,11,Kab. Bulukomba,lag1_roll7,107.01,154.1024,23747.5378,0.56,0.9342,[1],[7],00:00:04,7
Kab._Bulukomba,12,Kab. Bulukomba,lag1,111.0123,158.289,25055.3991,0.58,0.9306,[1],[],00:00:04,1
Kab._Bulungan,1,Kab. Bulungan,lag1_roll7,86.9395,133.7684,17893.9881,0.42,0.9202,[1],[7],00:00:05,7
Kab._Bulungan,2,Kab. Bulungan,lag1,110.463,143.3908,20560.931,0.53,0.9083,[1],[],00:00:05,1
Kab._Bulungan,3,Kab. Bulungan,lag14_roll7,113.9927,158.5038,25123.443,0.55,0.8879,"[1, 14]",[7],00:00:04,14
Kab._Bulungan,4,Kab. Bulungan,lag30_roll7,132.3819,171.9372,29562.4057,0.64,0.8681,"[1, 30]",[7],00:00:04,30
Kab._Bulungan,5,Kab. Bulungan,lag7_roll7,127.4096,181.9414,33102.6637,0.62,0.8523,"[1, 7]",[7],00:00:05,7
Kab._Bulungan,6,Kab. Bulungan,lag14,132.219,183.2246,33571.2537,0.63,0.8503,"[1, 14]",[],00:00:04,14
Kab._Bulungan,7,Kab. Bulungan,lag7,134.1264,190.6375,36342.6608,0.65,0.8379,"[1, 7]",[],00:00:05,7
Kab._Bulungan,8,Kab. Bulungan,lag30,150.3254,195.9529,38397.5384,0.72,0.8287,"[1, 30]",[],00:00:04,30
Kab._Bulungan,9,Kab. Bulungan,lag7_roll30,165.7521,201.7965,40721.8258,0.8,0.8184,"[1, 7]",[30],00:00:05,30
Kab._Bulungan,10,Kab. Bulungan,lag14_roll30,166.1168,201.87,40751.4859,0.8,0.8182,"[1, 14]",[30],00:00:05,30
Kab._Bulungan,11,Kab. Bulungan,lag1_roll30,167.3894,203.6558,41475.673,0.81,0.815,[1],[30],00:00:05,30
Kab._Bulungan,12,Kab. Bulungan,lag30_roll30,181.0172,231.2795,53490.1852,0.87,0.7614,"[1, 30]",[30],00:00:04,30
Kab._Bungo,1,Kab. Bungo,lag1_roll30,197.7119,244.9855,60017.9184,0.97,0.945,[1],[30],00:00:05,30
Kab._Bungo,2,Kab. Bungo,lag14_roll30,200.0899,247.4145,61213.9405,0.98,0.9439,"[1, 14]",[30],00:00:05,30
Kab._Bungo,3,Kab. Bungo,lag7_roll30,208.176,258.0343,66581.678,1.02,0.939,"[1, 7]",[30],00:00:05,30
Kab._Bungo,4,Kab. Bungo,lag14,169.4884,271.0533,73469.9001,0.84,0.9327,"[1, 14]",[],00:00:04,14
Kab._Bungo,5,Kab. Bungo,lag14_roll7,181.7945,279.9049,78346.7699,0.9,0.9282,"[1, 14]",[7],00:00:04,14
Kab._Bungo,6,Kab. Bungo,lag1_roll7,246.8156,327.7239,107402.9263,1.22,0.9016,[1],[7],00:00:04,7
Kab._Bungo,7,Kab. Bungo,lag7_roll7,274.86,356.6062,127167.987,1.35,0.8835,"[1, 7]",[7],00:00:04,7
Kab._Bungo,8,Kab. Bungo,lag1,281.725,373.3275,139373.4384,1.39,0.8723,[1],[],00:00:04,1
Kab._Bungo,9,Kab. Bungo,lag30_roll30,286.4132,374.5086,140256.6605,1.41,0.8715,"[1, 30]",[30],00:00:04,30
Kab._Bungo,10,Kab. Bungo,lag30,290.0669,378.8778,143548.3913,1.42,0.8685,"[1, 30]",[],00:00:04,30
Kab._Bungo,11,Kab. Bungo,lag30_roll7,292.024,384.8851,148136.5622,1.44,0.8643,"[1, 30]",[7],00:00:05,30
Kab._Bungo,12,Kab. Bungo,lag7,359.3892,429.4107,184393.5602,1.78,0.8311,"[1, 7]",[],00:00:04,7
Kab._Cilacap,1,Kab. Cilacap,lag14_roll30,131.2021,169.5825,28758.219,0.65,0.9719,"[1, 14]",[30],00:04:48,30
Kab._Cilacap,2,Kab. Cilacap,lag30_roll30,152.3684,178.0003,31684.1081,0.75,0.9691,"[1, 30]",[30],00:00:05,30
Kab._Cilacap,3,Kab. Cilacap,lag30,150.4929,184.5293,34051.0641,0.75,0.9668,"[1, 30]",[],00:00:04,30
Kab._Cilacap,4,Kab. Cilacap,lag1_roll30,157.9881,192.1589,36925.0308,0.77,0.964,[1],[30],00:00:04,30
Kab._Cilacap,5,Kab. Cilacap,lag7,187.4851,225.1876,50709.439,0.93,0.9505,"[1, 7]",[],00:00:04,7
Kab._Cilacap,6,Kab. Cilacap,lag14,191.7138,228.1455,52050.3529,0.95,0.9492,"[1, 14]",[],00:00:05,14
Kab._Cilacap,7,Kab. Cilacap,lag1,188.5174,247.6432,61327.1298,0.93,0.9401,[1],[],00:00:04,1
Kab._Cilacap,8,Kab. Cilacap,lag30_roll7,209.2238,293.6632,86238.061,1.02,0.9158,"[1, 30]",[7],00:00:04,30
Kab._Cilacap,9,Kab. Cilacap,lag7_roll30,219.3245,299.6583,89795.1107,1.07,0.9123,"[1, 7]",[30],00:00:04,30
Kab._Cilacap,10,Kab. Cilacap,lag1_roll7,311.6578,383.4173,147008.8617,1.52,0.8565,[1],[7],00:00:04,7
Kab._Cilacap,11,Kab. Cilacap,lag7_roll7,315.609,387.1498,149884.9842,1.56,0.8537,"[1, 7]",[7],00:00:05,7
Kab._Cilacap,12,Kab. Cilacap,lag14_roll7,294.124,387.7908,150381.6746,1.43,0.8532,"[1, 14]",[7],00:00:05,14
Kab._Cirebon,1,Kab. Cirebon,lag1_roll30,95.7512,135.315,18310.1479,0.48,0.9775,[1],[30],00:00:04,30
Kab._Cirebon,2,Kab. Cirebon,lag14_roll30,96.2825,135.8024,18442.2852,0.48,0.9774,"[1, 14]",[30],00:00:04,30
Kab._Cirebon,3,Kab. Cirebon,lag1_roll7,118.6232,151.2006,22861.6095,0.59,0.9719,[1],[7],00:00:05,7
Kab._Cirebon,4,Kab. Cirebon,lag7_roll30,111.753,152.8145,23352.2735,0.56,0.9713,"[1, 7]",[30],00:00:04,30
Kab._Cirebon,5,Kab. Cirebon,lag30_roll30,109.5626,155.9983,24335.4569,0.54,0.9701,"[1, 30]",[30],00:00:05,30
Kab._Cirebon,6,Kab. Cirebon,lag30,109.7695,156.4819,24486.5757,0.55,0.9699,"[1, 30]",[],00:00:05,30
Kab._Cirebon,7,Kab. Cirebon,lag30_roll7,115.8585,161.09,25949.9823,0.58,0.9681,"[1, 30]",[7],00:00:05,30
Kab._Cirebon,8,Kab. Cirebon,lag7_roll7,136.2156,178.4475,31843.4925,0.68,0.9609,"[1, 7]",[7],00:00:05,7
Kab._Cirebon,9,Kab. Cirebon,lag7,138.495,182.7818,33409.181,0.69,0.959,"[1, 7]",[],00:00:05,7
Kab._Cirebon,10,Kab. Cirebon,lag1,152.2122,191.6264,36720.6671,0.76,0.9549,[1],[],00:00:05,1
Kab._Cirebon,11,Kab. Cirebon,lag14_roll7,157.3764,194.3037,37753.9232,0.79,0.9537,"[1, 14]",[7],00:00:05,14
Kab._Cirebon,12,Kab. Cirebon,lag14,158.8617,197.6029,39046.919,0.79,0.9521,"[1, 14]",[],00:00:05,14
Kab._Gorontalo,1,Kab. Gorontalo,lag1_roll7,1216.0707,1423.347,2025916.7216,4.96,-1.8656,[1],[7],00:00:01,7
Kab._Gorontalo,2,Kab. Gorontalo,lag7_roll7,1219.4077,1428.3404,2040156.375,4.97,-1.8857,"[1, 7]",[7],00:00:01,7
Kab._Gorontalo,3,Kab. Gorontalo,lag30_roll7,1222.1779,1432.4927,2052035.3184,4.98,-1.9025,"[1, 30]",[7],00:00:01,30
Kab._Gorontalo,4,Kab. Gorontalo,lag1,1229.0185,1442.5974,2081087.1914,5.01,-1.9436,[1],[],00:00:01,1
Kab._Gorontalo,5,Kab. Gorontalo,lag7,1242.6854,1461.873,2137072.6005,5.07,-2.0228,"[1, 7]",[],00:00:01,7
Kab._Gorontalo,6,Kab. Gorontalo,lag14_roll7,1261.755,1488.9789,2217058.2717,5.14,-2.1359,"[1, 14]",[7],00:00:01,14
Kab._Gorontalo,7,Kab. Gorontalo,lag30,1263.6518,1492.4178,2227310.7871,5.15,-2.1504,"[1, 30]",[],00:00:01,30
Kab._Gorontalo,8,Kab. Gorontalo,lag30_roll30,1263.6518,1492.4178,2227310.7871,5.15,-2.1504,"[1, 30]",[30],00:00:01,30
Kab._Gorontalo,9,Kab. Gorontalo,lag14,1279.2724,1514.1061,2292517.3841,5.21,-2.2427,"[1, 14]",[],00:00:01,14
Kab._Gorontalo,10,Kab. Gorontalo,lag1_roll30,1301.535,1538.7914,2367879.126,5.3,-2.3492,[1],[30],00:00:01,30
Kab._Gorontalo,11,Kab. Gorontalo,lag7_roll30,1301.535,1538.7914,2367879.126,5.3,-2.3492,"[1, 7]",[30],00:00:01,30
Kab._Gorontalo,12,Kab. Gorontalo,lag14_roll30,1312.9923,1550.2178,2403175.2813,5.35,-2.3992,"[1, 14]",[30],00:00:01,30
Kab._Jayawijaya,1,Kab. Jayawijaya,lag1,198.0822,412.7257,170342.4658,0.63,-0.2993,[1],[],00:00:01,1
Kab._Jayawijaya,2,Kab. Jayawijaya,lag7,198.0822,412.7257,170342.4658,0.63,-0.2993,"[1, 7]",[],00:00:01,7
Kab._Jayawijaya,3,Kab. Jayawijaya,lag14,198.0822,412.7257,170342.4658,0.63,-0.2993,"[1, 14]",[],00:00:01,14
Kab._Jayawijaya,4,Kab. Jayawijaya,lag30,198.0822,412.7257,170342.4658,0.63,-0.2993,"[1, 30]",[],00:00:01,30
Kab._Jayawijaya,5,Kab. Jayawijaya,lag1_roll7,198.0822,412.7257,170342.4658,0.63,-0.2993,[1],[7],00:00:01,7
Kab._Jayawijaya,6,Kab. Jayawijaya,lag7_roll7,198.0822,412.7257,170342.4658,0.63,-0.2993,"[1, 7]",[7],00:00:01,7
Kab._Jayawijaya,7,Kab. Jayawijaya,lag14_roll7,198.0822,412.7257,170342.4658,0.63,-0.2993,"[1, 14]",[7],00:00:01,14
Kab._Jayawijaya,8,Kab. Jayawijaya,lag30_roll7,198.0822,412.7257,170342.4658,0.63,-0.2993,"[1, 30]",[7],00:00:01,30
Kab._Jayawijaya,9,Kab. Jayawijaya,lag1_roll30,198.0822,412.7257,170342.4658,0.63,-0.2993,[1],[30],00:00:01,30
Kab._Jayawijaya,10,Kab. Jayawijaya,lag7_roll30,198.0822,412.7257,170342.4658,0.63,-0.2993,"[1, 7]",[30],00:00:01,30
Kab._Jayawijaya,11,Kab. Jayawijaya,lag14_roll30,198.0822,412.7257,170342.4658,0.63,-0.2993,"[1, 14]",[30],00:00:01,30
Kab._Jayawijaya,12,Kab. Jayawijaya,lag30_roll30,198.0822,412.7257,170342.4658,0.63,-0.2993,"[1, 30]",[30],00:00:01,30
Kab._Jember,1,Kab. Jember,lag1_roll7,99.75,155.2548,24104.0581,0.51,0.9744,[1],[7],00:00:05,7
Kab._Jember,2,Kab. Jember,lag14,101.6798,157.5818,24832.0241,0.52,0.9737,"[1, 14]",[],00:00:05,14
Kab._Jember,3,Kab. Jember,lag7_roll7,99.4967,157.8319,24910.9192,0.51,0.9736,"[1, 7]",[7],00:00:05,7
Kab._Jember,4,Kab. Jember,lag14_roll7,102.1232,158.1228,25002.8144,0.52,0.9735,"[1, 14]",[7],00:00:05,14
Kab._Jember,5,Kab. Jember,lag7,107.722,164.6918,27123.3785,0.55,0.9712,"[1, 7]",[],00:00:05,7
Kab._Jember,6,Kab. Jember,lag1,116.4742,173.1382,29976.8309,0.59,0.9682,[1],[],00:00:04,1
Kab._Jember,7,Kab. Jember,lag7_roll30,121.3865,175.0093,30628.2586,0.62,0.9675,"[1, 7]",[30],00:00:06,30
Kab._Jember,8,Kab. Jember,lag30_roll7,134.669,192.3655,37004.4873,0.68,0.9608,"[1, 30]",[7],00:00:05,30
Kab._Jember,9,Kab. Jember,lag14_roll30,141.7285,206.439,42617.0522,0.72,0.9548,"[1, 14]",[30],00:00:06,30
Kab._Jember,10,Kab. Jember,lag30_roll30,146.1078,214.3858,45961.2872,0.74,0.9513,"[1, 30]",[30],00:00:06,30
Kab._Jember,11,Kab. Jember,lag30,156.5299,227.6482,51823.7157,0.79,0.9451,"[1, 30]",[],00:00:05,30
Kab._Jember,12,Kab. Jember,lag1_roll30,156.5039,227.7838,51885.4536,0.79,0.945,[1],[30],00:00:05,30
Kab._Karanganyar,1,Kab. Karanganyar,lag30,108.371,133.6925,17873.684,0.55,0.9841,"[1, 30]",[],00:00:04,30
Kab._Karanganyar,2,Kab. Karanganyar,lag30_roll7,102.2389,136.0706,18515.221,0.52,0.9835,"[1, 30]",[7],00:00:05,30
Kab._Karanganyar,3,Kab. Karanganyar,lag1,115.3703,138.0983,19071.1521,0.58,0.983,[1],[],00:00:04,1
Kab._Karanganyar,4,Kab. Karanganyar,lag14_roll30,112.2452,138.1769,19092.855,0.56,0.983,"[1, 14]",[30],00:00:05,30
Kab._Karanganyar,5,Kab. Karanganyar,lag1_roll30,113.3686,138.7341,19247.1378,0.57,0.9829,[1],[30],00:00:05,30
Kab._Karanganyar,6,Kab. Karanganyar,lag30_roll30,114.3218,143.0111,20452.1866,0.58,0.9818,"[1, 30]",[30],00:00:05,30
Kab._Karanganyar,7,Kab. Karanganyar,lag7_roll30,128.146,154.8827,23988.6545,0.64,0.9787,"[1, 7]",[30],00:00:05,30
Kab._Karanganyar,8,Kab. Karanganyar,lag1_roll7,196.9381,227.263,51648.4693,0.98,0.9541,[1],[7],00:00:05,7
Kab._Karanganyar,9,Kab. Karanganyar,lag7,205.198,242.3117,58714.9814,1.02,0.9478,"[1, 7]",[],00:00:05,7
Kab._Karanganyar,10,Kab. Karanganyar,lag7_roll7,249.2104,292.4182,85508.4059,1.24,0.924,"[1, 7]",[7],00:00:05,7
Kab._Karanganyar,11,Kab. Karanganyar,lag14,248.8234,300.2211,90132.6959,1.23,0.9199,"[1, 14]",[],00:00:04,14
Kab._Karanganyar,12,Kab. Karanganyar,lag14_roll7,278.6323,332.4432,110518.4505,1.38,0.9018,"[1, 14]",[7],00:00:05,14
Kab._Kudus,1,Kab. Kudus,lag14,100.2354,142.9692,20440.2037,0.52,0.987,"[1, 14]",[],00:00:05,14
Kab._Kudus,2,Kab. Kudus,lag1_roll30,112.3646,151.3705,22913.0229,0.59,0.9855,[1],[30],00:00:04,30
Kab._Kudus,3,Kab. Kudus,lag14_roll30,113.3826,152.151,23149.9416,0.59,0.9853,"[1, 14]",[30],00:00:04,30
Kab._Kudus,4,Kab. Kudus,lag1_roll7,114.938,156.2211,24405.0182,0.6,0.9845,[1],[7],00:00:03,7
Kab._Kudus,5,Kab. Kudus,lag7_roll7,105.7323,159.1819,25338.893,0.55,0.9839,"[1, 7]",[7],00:00:05,7
Kab._Kudus,6,Kab. Kudus,lag30,115.1744,160.4852,25755.5128,0.6,0.9837,"[1, 30]",[],00:00:05,30
Kab._Kudus,7,Kab. Kudus,lag7_roll30,123.9856,163.9101,26866.5091,0.65,0.983,"[1, 7]",[30],00:00:04,30
Kab._Kudus,8,Kab. Kudus,lag30_roll7,129.7598,171.5901,29443.164,0.67,0.9813,"[1, 30]",[7],00:00:05,30
Kab._Kudus,9,Kab. Kudus,lag30_roll30,126.5226,172.7693,29849.237,0.66,0.9811,"[1, 30]",[30],00:00:05,30
Kab._Kudus,10,Kab. Kudus,lag7,201.0209,240.1765,57684.7354,1.05,0.9634,"[1, 7]",[],00:00:04,7
Kab._Kudus,11,Kab. Kudus,lag14_roll7,174.0079,264.2397,69822.5995,0.89,0.9557,"[1, 14]",[7],00:00:05,14
Kab._Kudus,12,Kab. Kudus,lag1,253.3494,299.931,89958.5809,1.32,0.943,[1],[],00:00:05,1
Kab._Lombok_Timur,1,Kab. Lombok Timur,lag30_roll30,148.2507,192.023,36872.8321,0.73,0.9847,"[1, 30]",[30],00:00:04,30
Kab._Lombok_Timur,2,Kab. Lombok Timur,lag1_roll7,151.2617,193.9683,37623.6852,0.75,0.9844,[1],[7],00:00:05,7
Kab._Lombok_Timur,3,Kab. Lombok Timur,lag30_roll7,167.1913,207.6357,43112.576,0.81,0.9821,"[1, 30]",[7],00:00:05,30
Kab._Lombok_Timur,4,Kab. Lombok Timur,lag30,174.2327,213.7197,45676.1178,0.85,0.981,"[1, 30]",[],00:00:04,30
Kab._Lombok_Timur,5,Kab. Lombok Timur,lag7_roll30,172.5163,213.7415,45685.4098,0.84,0.981,"[1, 7]",[30],00:00:05,30
Kab._Lombok_Timur,6,Kab. Lombok Timur,lag1,174.0588,214.5484,46031.0294,0.85,0.9809,[1],[],00:00:05,1
Kab._Lombok_Timur,7,Kab. Lombok Timur,lag1_roll30,175.8814,214.6097,46057.3432,0.86,0.9809,[1],[30],00:00:05,30
Kab._Lombok_Timur,8,Kab. Lombok Timur,lag7_roll7,178.4048,219.7139,48274.2121,0.86,0.9799,"[1, 7]",[7],00:00:04,7
Kab._Lombok_Timur,9,Kab. Lombok Timur,lag14_roll30,181.5855,220.2056,48490.5111,0.88,0.9799,"[1, 14]",[30],00:00:05,30
Kab._Lombok_Timur,10,Kab. Lombok Timur,lag14,190.9372,229.3318,52593.0814,0.92,0.9781,"[1, 14]",[],00:00:05,14
Kab._Lombok_Timur,11,Kab. Lombok Timur,lag7,190.1011,233.9701,54742.0173,0.91,0.9773,"[1, 7]",[],00:00:04,7
Kab._Lombok_Timur,12,Kab. Lombok Timur,lag14_roll7,202.4859,251.6442,63324.8283,0.97,0.9737,"[1, 14]",[7],00:00:05,14
Kab._Majene,1,Kab. Majene,lag30_roll30,176.9518,214.9607,46208.1013,0.9,0.9453,"[1, 30]",[30],00:00:04,30
Kab._Majene,2,Kab. Majene,lag7_roll30,184.7425,218.925,47928.1744,0.94,0.9433,"[1, 7]",[30],00:00:04,30
Kab._Majene,3,Kab. Majene,lag7_roll7,197.1738,224.3797,50346.2318,1.01,0.9404,"[1, 7]",[7],00:00:04,7
Kab._Majene,4,Kab. Majene,lag7,186.1797,230.0488,52922.4341,0.95,0.9373,"[1, 7]",[],00:00:04,7
Kab._Majene,5,Kab. Majene,lag1_roll7,214.9034,253.6054,64315.6883,1.09,0.9239,[1],[7],00:00:05,7
Kab._Majene,6,Kab. Majene,lag1,218.4146,269.6534,72712.9714,1.11,0.9139,[1],[],00:00:04,1
Kab._Majene,7,Kab. Majene,lag14,240.0022,288.6082,83294.7118,1.23,0.9014,"[1, 14]",[],00:00:04,14
Kab._Majene,8,Kab. Majene,lag14_roll30,256.1477,293.087,85899.9757,1.3,0.8983,"[1, 14]",[30],00:00:04,30
Kab._Majene,9,Kab. Majene,lag14_roll7,246.3637,308.4303,95129.2658,1.26,0.8874,"[1, 14]",[7],00:00:05,14
Kab._Majene,10,Kab. Majene,lag30,252.1386,316.7883,100354.8266,1.29,0.8812,"[1, 30]",[],00:00:04,30
Kab._Majene,11,Kab. Majene,lag30_roll7,250.7517,325.278,105805.7844,1.28,0.8747,"[1, 30]",[7],00:00:04,30
Kab._Majene,12,Kab. Majene,lag1_roll30,332.7216,402.4012,161926.7632,1.68,0.8083,[1],[30],00:00:04,30
Kab._Manokwari,1,Kab. Manokwari,lag7_roll7,292.3017,423.2198,179115.0341,1.25,0.7173,"[1, 7]",[7],00:00:04,7
Kab._Manokwari,2,Kab. Manokwari,lag1,296.6843,427.9037,183101.5767,1.27,0.711,[1],[],00:00:04,1
Kab._Manokwari,3,Kab. Manokwari,lag7,305.3823,440.9885,194470.8537,1.31,0.693,"[1, 7]",[],00:00:04,7
