city,No,Kota,Eksperimen,LAGS,ROLLS,CV_best_R2,learning_rate,max_depth,max_iter,l2_regularization,min_samples_leaf,Test_R2,Train_Time,CV_Gap
Kab.Klaten,1,Kab.Klaten,lag7_roll30,"[1, 7]",[30],-1.281749,0.05,3,300,0.001,10,0.935,00:00:05,30
Kab.Klaten,2,Kab.Klaten,lag14_roll7,"[1, 14]",[7],-0.133692,0.05,3,150,0.001,10,0.9344,00:00:04,14
Kab.Klaten,3,Kab.Klaten,lag14_roll30,"[1, 14]",[30],-1.240326,0.05,3,450,0.0,10,0.9328,00:00:05,30
Kab.Klaten,4,Kab.Klaten,lag1_roll30,[1],[30],-1.253731,0.05,3,450,0.001,10,0.9327,00:00:05,30
Kab.Klaten,5,Kab.Klaten,lag30_roll7,"[1, 30]",[7],-0.301401,0.05,3,150,0.0,10,0.9282,00:00:04,30
Kab.Klaten,6,Kab.Klaten,lag14,"[1, 14]",[],-0.115081,0.05,3,150,0.0,10,0.928,00:00:03,14
Kab.Klaten,7,Kab.Klaten,lag1_roll7,[1],[7],-0.092036,0.05,3,150,0.0,10,0.9256,00:00:04,7
Kab.Klaten,8,Kab.Klaten,lag30,"[1, 30]",[],-0.437771,0.05,3,150,0.0,10,0.9176,00:00:04,30
Kab.Klaten,9,Kab.Klaten,lag30_roll30,"[1, 30]",[30],-0.443229,0.05,3,150,0.0,10,0.9145,00:00:03,30
Kab.Klaten,10,Kab.Klaten,lag1,[1],[],-0.18297,0.01,3,150,0.001,10,-1.1137,00:00:04,1
Kab.Klaten,11,Kab.Klaten,lag7,"[1, 7]",[],-0.204815,0.01,3,150,0.0,10,-1.1377,00:00:04,7
Kab.Klaten,12,Kab.Klaten,lag7_roll7,"[1, 7]",[7],-0.191021,0.01,2,150,0.001,10,-1.9158,00:00:04,7
Kab._Banyumas,1,Kab. Banyumas,lag30_roll7,"[1, 30]",[7],-0.02217,0.03,1,300,0.001,30,0.9589,00:00:04,30
Kab._Banyumas,2,Kab. Banyumas,lag30_roll30,"[1, 30]",[30],-0.023114,0.03,1,300,0.001,30,0.9497,00:00:04,30
Kab._Banyumas,3,Kab. Banyumas,lag14_roll7,"[1, 14]",[7],0.08756,0.05,3,300,0.0,30,0.9491,00:00:04,14
Kab._Banyumas,4,Kab. Banyumas,lag30,"[1, 30]",[],-0.021711,0.03,1,300,0.001,30,0.9481,00:00:04,30
Kab._Banyumas,5,Kab. Banyumas,lag1,[1],[],0.122304,0.03,2,150,0.001,10,0.9395,00:00:03,1
Kab._Banyumas,6,Kab. Banyumas,lag1_roll7,[1],[7],0.086109,0.03,3,450,0.001,30,0.9392,00:00:04,7
Kab._Banyumas,7,Kab. Banyumas,lag14,"[1, 14]",[],0.099148,0.05,3,450,0.001,30,0.933,00:00:04,14
Kab._Banyumas,8,Kab. Banyumas,lag7_roll30,"[1, 7]",[30],-0.036999,0.05,2,150,0.0,30,0.8848,00:00:04,30
Kab._Banyumas,9,Kab. Banyumas,lag7,"[1, 7]",[],0.07913,0.01,3,300,0.001,10,0.8811,00:00:04,7
Kab._Banyumas,10,Kab. Banyumas,lag7_roll7,"[1, 7]",[7],0.082945,0.01,3,300,0.001,10,0.8779,00:00:04,7
Kab._Banyumas,11,Kab. Banyumas,lag1_roll30,[1],[30],-0.03887,0.05,2,150,0.0,30,0.8691,00:00:04,30
Kab._Banyumas,12,Kab. Banyumas,lag14_roll30,"[1, 14]",[30],-0.027471,0.03,1,300,0.0,30,0.8143,00:00:04,30
Kab._Banyuwangi,1,Kab. Banyuwangi,lag14_roll30,"[1, 14]",[30],0.037185,0.05,1,300,0.001,10,0.978,00:00:04,30
Kab._Banyuwangi,2,Kab. Banyuwangi,lag1_roll30,[1],[30],0.035051,0.05,1,300,0.0,10,0.9772,00:00:04,30
Kab._Banyuwangi,3,Kab. Banyuwangi,lag30_roll7,"[1, 30]",[7],0.020719,0.03,1,300,0.0,10,0.9718,00:00:04,30
Kab._Banyuwangi,4,Kab. Banyuwangi,lag7_roll30,"[1, 7]",[30],0.038447,0.05,1,300,0.0,10,0.9718,00:00:04,30
Kab._Banyuwangi,5,Kab. Banyuwangi,lag30_roll30,"[1, 30]",[30],0.020155,0.03,1,300,0.001,10,0.9708,00:00:04,30
Kab._Banyuwangi,6,Kab. Banyuwangi,lag30,"[1, 30]",[],0.021245,0.03,1,300,0.001,10,0.97,00:00:04,30
Kab._Banyuwangi,7,Kab. Banyuwangi,lag1_roll7,[1],[7],0.077323,0.01,3,450,0.0,10,0.9616,00:00:05,7
Kab._Banyuwangi,8,Kab. Banyuwangi,lag1,[1],[],0.149093,0.03,3,150,0.001,10,0.9597,00:00:04,1
Kab._Banyuwangi,9,Kab. Banyuwangi,lag14_roll7,"[1, 14]",[7],0.06334,0.05,3,150,0.001,10,0.9579,00:00:04,14
Kab._Banyuwangi,10,Kab. Banyuwangi,lag14,"[1, 14]",[],0.063478,0.05,3,150,0.001,10,0.9513,00:00:04,14
Kab._Banyuwangi,11,Kab. Banyuwangi,lag7_roll7,"[1, 7]",[7],0.090224,0.05,3,300,0.001,30,0.9496,00:00:04,7
Kab._Banyuwangi,12,Kab. Banyuwangi,lag7,"[1, 7]",[],0.087956,0.05,3,450,0.001,30,0.9474,00:00:04,7
Kab._Boyolali,1,Kab. Boyolali,lag30,"[1, 30]",[],0.073491,0.03,1,300,0.001,10,0.9669,00:00:04,30
Kab._Boyolali,2,Kab. Boyolali,lag30_roll7,"[1, 30]",[7],0.074233,0.03,1,300,0.0,10,0.9652,00:00:04,30
Kab._Boyolali,3,Kab. Boyolali,lag30_roll30,"[1, 30]",[30],0.072351,0.03,1,300,0.0,10,0.9635,00:00:04,30
Kab._Boyolali,4,Kab. Boyolali,lag14_roll7,"[1, 14]",[7],0.104315,0.05,1,150,0.001,30,0.9445,00:00:04,14
Kab._Boyolali,5,Kab. Boyolali,lag1_roll7,[1],[7],0.085356,0.05,1,150,0.001,30,0.9441,00:00:05,7
Kab._Boyolali,6,Kab. Boyolali,lag1_roll30,[1],[30],0.123233,0.03,1,300,0.001,10,0.9438,00:00:04,30
Kab._Boyolali,7,Kab. Boyolali,lag14_roll30,"[1, 14]",[30],0.123663,0.03,1,300,0.001,10,0.9438,00:00:05,30
Kab._Boyolali,8,Kab. Boyolali,lag14,"[1, 14]",[],0.092006,0.05,1,150,0.001,30,0.9436,00:00:04,14
Kab._Boyolali,9,Kab. Boyolali,lag7_roll30,"[1, 7]",[30],0.115117,0.03,1,300,0.0,10,0.9436,00:00:04,30
Kab._Boyolali,10,Kab. Boyolali,lag1,[1],[],0.1407,0.01,2,300,0.0,10,0.9409,00:00:04,1
Kab._Boyolali,11,Kab. Boyolali,lag7_roll7,"[1, 7]",[7],0.137264,0.01,2,300,0.0,10,0.8796,00:00:05,7
Kab._Boyolali,12,Kab. Boyolali,lag7,"[1, 7]",[],0.134735,0.01,2,300,0.001,10,0.8768,00:00:05,7
Kab._Bulukomba,1,Kab. Bulukomba,lag7_roll30,"[1, 7]",[30],-0.11165,0.03,1,300,0.0,10,0.9735,00:00:05,30
Kab._Bulukomba,2,Kab. Bulukomba,lag14_roll30,"[1, 14]",[30],-0.115889,0.03,1,300,0.001,10,0.9724,00:00:06,30
Kab._Bulukomba,3,Kab. Bulukomba,lag1_roll30,[1],[30],-0.115341,0.03,1,300,0.0,10,0.9722,00:00:06,30
Kab._Bulukomba,4,Kab. Bulukomba,lag7_roll7,"[1, 7]",[7],-0.093314,0.03,1,300,0.0,10,0.971,00:00:04,7
Kab._Bulukomba,5,Kab. Bulukomba,lag7,"[1, 7]",[],-0.090646,0.03,1,300,0.0,10,0.9707,00:00:04,7
Kab._Bulukomba,6,Kab. Bulukomba,lag30_roll7,"[1, 30]",[7],-0.14102,0.03,1,300,0.0,10,0.947,00:00:06,30
Kab._Bulukomba,7,Kab. Bulukomba,lag30,"[1, 30]",[],-0.138989,0.03,1,300,0.001,10,0.9462,00:00:04,30
Kab._Bulukomba,8,Kab. Bulukomba,lag30_roll30,"[1, 30]",[30],-0.141737,0.03,1,300,0.001,10,0.9462,00:00:05,30
Kab._Bulukomba,9,Kab. Bulukomba,lag14_roll7,"[1, 14]",[7],-0.109017,0.03,1,300,0.0,10,0.9452,00:00:06,14
Kab._Bulukomba,10,Kab. Bulukomba,lag14,"[1, 14]",[],-0.112728,0.03,1,300,0.0,10,0.9438,00:00:04,14
Kab._Bulukomba,11,Kab. Bulukomba,lag1_roll7,[1],[7],-0.093278,0.03,1,300,0.0,10,0.9342,00:00:04,7
Kab._Bulukomba,12,Kab. Bulukomba,lag1,[1],[],-0.094446,0.03,1,300,0.0,10,0.9306,00:00:04,1
Kab._Bulungan,1,Kab. Bulungan,lag1_roll7,[1],[7],0.11551,0.05,1,300,0.001,10,0.9202,00:00:05,7
Kab._Bulungan,2,Kab. Bulungan,lag1,[1],[],0.144701,0.03,1,450,0.001,10,0.9083,00:00:05,1
Kab._Bulungan,3,Kab. Bulungan,lag14_roll7,"[1, 14]",[7],0.118201,0.05,1,300,0.0,10,0.8879,00:00:04,14
Kab._Bulungan,4,Kab. Bulungan,lag30_roll7,"[1, 30]",[7],0.100194,0.03,1,450,0.001,10,0.8681,00:00:04,30
Kab._Bulungan,5,Kab. Bulungan,lag7_roll7,"[1, 7]",[7],0.120689,0.03,1,450,0.0,10,0.8523,00:00:05,7
Kab._Bulungan,6,Kab. Bulungan,lag14,"[1, 14]",[],0.115644,0.05,1,300,0.001,10,0.8503,00:00:04,14
Kab._Bulungan,7,Kab. Bulungan,lag7,"[1, 7]",[],0.119815,0.03,1,450,0.0,10,0.8379,00:00:05,7
Kab._Bulungan,8,Kab. Bulungan,lag30,"[1, 30]",[],0.098198,0.03,1,450,0.0,10,0.8287,00:00:04,30
Kab._Bulungan,9,Kab. Bulungan,lag7_roll30,"[1, 7]",[30],0.105842,0.03,1,300,0.0,10,0.8184,00:00:05,30
Kab._Bulungan,10,Kab. Bulungan,lag14_roll30,"[1, 14]",[30],0.103457,0.03,1,300,0.001,10,0.8182,00:00:05,30
Kab._Bulungan,11,Kab. Bulungan,lag1_roll30,[1],[30],0.104501,0.03,1,300,0.001,10,0.815,00:00:05,30
Kab._Bulungan,12,Kab. Bulungan,lag30_roll30,"[1, 30]",[30],0.098635,0.03,1,450,0.0,10,0.7614,00:00:04,30
Kab._Bungo,1,Kab. Bungo,lag1_roll30,[1],[30],-0.056354,0.05,3,150,0.001,10,0.945,00:00:05,30
Kab._Bungo,2,Kab. Bungo,lag14_roll30,"[1, 14]",[30],-0.056189,0.05,3,150,0.0,10,0.9439,00:00:05,30
Kab._Bungo,3,Kab. Bungo,lag7_roll30,"[1, 7]",[30],-0.051164,0.03,3,300,0.0,10,0.939,00:00:05,30
Kab._Bungo,4,Kab. Bungo,lag14,"[1, 14]",[],0.045574,0.05,3,150,0.0,10,0.9327,00:00:04,14
Kab._Bungo,5,Kab. Bungo,lag14_roll7,"[1, 14]",[7],0.084451,0.05,3,150,0.0,10,0.9282,00:00:04,14
Kab._Bungo,6,Kab. Bungo,lag1_roll7,[1],[7],0.116751,0.03,3,150,0.0,10,0.9016,00:00:04,7
Kab._Bungo,7,Kab. Bungo,lag7_roll7,"[1, 7]",[7],0.143755,0.03,3,150,0.0,10,0.8835,00:00:04,7
Kab._Bungo,8,Kab. Bungo,lag1,[1],[],0.025313,0.01,3,450,0.0,30,0.8723,00:00:04,1
Kab._Bungo,9,Kab. Bungo,lag30_roll30,"[1, 30]",[30],-0.033465,0.05,3,150,0.001,10,0.8715,00:00:04,30
Kab._Bungo,10,Kab. Bungo,lag30,"[1, 30]",[],-0.034986,0.05,3,300,0.0,10,0.8685,00:00:04,30
Kab._Bungo,11,Kab. Bungo,lag30_roll7,"[1, 30]",[7],-0.034137,0.03,3,450,0.001,10,0.8643,00:00:05,30
Kab._Bungo,12,Kab. Bungo,lag7,"[1, 7]",[],0.089838,0.01,3,300,0.0,10,0.8311,00:00:04,7
Kab._Cilacap,1,Kab. Cilacap,lag14_roll30,"[1, 14]",[30],0.031017,0.05,1,450,0.0,10,0.9719,00:04:48,30
Kab._Cilacap,2,Kab. Cilacap,lag30_roll30,"[1, 30]",[30],0.083222,0.05,1,300,0.001,10,0.9691,00:00:05,30
Kab._Cilacap,3,Kab. Cilacap,lag30,"[1, 30]",[],0.07852,0.03,1,450,0.0,10,0.9668,00:00:04,30
Kab._Cilacap,4,Kab. Cilacap,lag1_roll30,[1],[30],0.033927,0.05,1,450,0.001,10,0.964,00:00:04,30
Kab._Cilacap,5,Kab. Cilacap,lag7,"[1, 7]",[],0.102149,0.05,2,300,0.0,10,0.9505,00:00:04,7
Kab._Cilacap,6,Kab. Cilacap,lag14,"[1, 14]",[],0.047475,0.05,2,150,0.0,10,0.9492,00:00:05,14
Kab._Cilacap,7,Kab. Cilacap,lag1,[1],[],0.075569,0.05,2,150,0.001,30,0.9401,00:00:04,1
Kab._Cilacap,8,Kab. Cilacap,lag30_roll7,"[1, 30]",[7],0.129449,0.03,1,450,0.0,10,0.9158,00:00:04,30
Kab._Cilacap,9,Kab. Cilacap,lag7_roll30,"[1, 7]",[30],0.088066,0.05,1,450,0.0,10,0.9123,00:00:04,30
Kab._Cilacap,10,Kab. Cilacap,lag1_roll7,[1],[7],0.113701,0.03,2,450,0.0,10,0.8565,00:00:04,7
Kab._Cilacap,11,Kab. Cilacap,lag7_roll7,"[1, 7]",[7],0.114678,0.05,3,450,0.001,30,0.8537,00:00:05,7
Kab._Cilacap,12,Kab. Cilacap,lag14_roll7,"[1, 14]",[7],0.108666,0.03,1,450,0.001,10,0.8532,00:00:05,14
Kab._Cirebon,1,Kab. Cirebon,lag1_roll30,[1],[30],0.019885,0.05,1,300,0.001,30,0.9775,00:00:04,30
Kab._Cirebon,2,Kab. Cirebon,lag14_roll30,"[1, 14]",[30],0.020047,0.05,1,300,0.001,30,0.9774,00:00:04,30
Kab._Cirebon,3,Kab. Cirebon,lag1_roll7,[1],[7],0.085889,0.05,3,450,0.0,30,0.9719,00:00:05,7
Kab._Cirebon,4,Kab. Cirebon,lag7_roll30,"[1, 7]",[30],0.019479,0.05,1,300,0.001,30,0.9713,00:00:04,30
Kab._Cirebon,5,Kab. Cirebon,lag30_roll30,"[1, 30]",[30],0.004031,0.05,1,450,0.0,10,0.9701,00:00:05,30
Kab._Cirebon,6,Kab. Cirebon,lag30,"[1, 30]",[],0.006104,0.05,1,450,0.0,10,0.9699,00:00:05,30
Kab._Cirebon,7,Kab. Cirebon,lag30_roll7,"[1, 30]",[7],0.010617,0.03,1,450,0.0,30,0.9681,00:00:05,30
Kab._Cirebon,8,Kab. Cirebon,lag7_roll7,"[1, 7]",[7],0.077501,0.03,3,450,0.001,30,0.9609,00:00:05,7
Kab._Cirebon,9,Kab. Cirebon,lag7,"[1, 7]",[],0.075776,0.03,3,450,0.001,30,0.959,00:00:05,7
Kab._Cirebon,10,Kab. Cirebon,lag1,[1],[],0.10031,0.01,3,450,0.001,10,0.9549,00:00:05,1
Kab._Cirebon,11,Kab. Cirebon,lag14_roll7,"[1, 14]",[7],0.066899,0.01,3,450,0.0,10,0.9537,00:00:05,14
Kab._Cirebon,12,Kab. Cirebon,lag14,"[1, 14]",[],0.07478,0.03,3,150,0.0,10,0.9521,00:00:05,14
Kab._Gorontalo,1,Kab. Gorontalo,lag1_roll7,[1],[7],0.657741,0.05,1,150,0.0,10,-1.8656,00:00:01,7
Kab._Gorontalo,2,Kab. Gorontalo,lag7_roll7,"[1, 7]",[7],0.657719,0.05,1,150,0.0,10,-1.8857,00:00:01,7
Kab._Gorontalo,3,Kab. Gorontalo,lag30_roll7,"[1, 30]",[7],0.657582,0.05,1,150,0.0,10,-1.9025,00:00:01,30
Kab._Gorontalo,4,Kab. Gorontalo,lag1,[1],[],0.657741,0.05,1,150,0.0,10,-1.9436,00:00:01,1
Kab._Gorontalo,5,Kab. Gorontalo,lag7,"[1, 7]",[],0.657719,0.05,1,150,0.0,10,-2.0228,00:00:01,7
Kab._Gorontalo,6,Kab. Gorontalo,lag14_roll7,"[1, 14]",[7],0.657674,0.05,1,150,0.0,10,-2.1359,00:00:01,14
Kab._Gorontalo,7,Kab. Gorontalo,lag30,"[1, 30]",[],0.657582,0.05,1,150,0.0,10,-2.1504,00:00:01,30
Kab._Gorontalo,8,Kab. Gorontalo,lag30_roll30,"[1, 30]",[30],0.657582,0.05,1,150,0.0,10,-2.1504,00:00:01,30
Kab._Gorontalo,9,Kab. Gorontalo,lag14,"[1, 14]",[],0.657674,0.05,1,150,0.0,10,-2.2427,00:00:01,14
Kab._Gorontalo,10,Kab. Gorontalo,lag1_roll30,[1],[30],0.657674,0.05,1,150,0.0,10,-2.3492,00:00:01,30
Kab._Gorontalo,11,Kab. Gorontalo,lag7_roll30,"[1, 7]",[30],0.657674,0.05,1,150,0.0,10,-2.3492,00:00:01,30
Kab._Gorontalo,12,Kab. Gorontalo,lag14_roll30,"[1, 14]",[30],0.657674,0.05,1,150,0.0,10,-2.3992,00:00:01,30
Kab._Jayawijaya,1,Kab. Jayawijaya,lag1,[1],[],1.0,0.05,1,150,0.0,10,-0.2993,00:00:01,1
Kab._Jayawijaya,2,Kab. Jayawijaya,lag7,"[1, 7]",[],1.0,0.05,1,150,0.0,10,-0.2993,00:00:01,7
Kab._Jayawijaya,3,Kab. Jayawijaya,lag14,"[1, 14]",[],1.0,0.05,1,150,0.0,10,-0.2993,00:00:01,14
Kab._Jayawijaya,4,Kab. Jayawijaya,lag30,"[1, 30]",[],1.0,0.05,1,150,0.0,10,-0.2993,00:00:01,30
Kab._Jayawijaya,5,Kab. Jayawijaya,lag1_roll7,[1],[7],1.0,0.05,1,150,0.0,10,-0.2993,00:00:01,7
Kab._Jayawijaya,6,Kab. Jayawijaya,lag7_roll7,"[1, 7]",[7],1.0,0.05,1,150,0.0,10,-0.2993,00:00:01,7
Kab._Jayawijaya,7,Kab. Jayawijaya,lag14_roll7,"[1, 14]",[7],1.0,0.05,1,150,0.0,10,-0.2993,00:00:01,14
Kab._Jayawijaya,8,Kab. Jayawijaya,lag30_roll7,"[1, 30]",[7],1.0,0.05,1,150,0.0,10,-0.2993,00:00:01,30
Kab._Jayawijaya,9,Kab. Jayawijaya,lag1_roll30,[1],[30],1.0,0.05,1,150,0.0,10,-0.2993,00:00:01,30
Kab._Jayawijaya,10,Kab. Jayawijaya,lag7_roll30,"[1, 7]",[30],1.0,0.05,1,150,0.0,10,-0.2993,00:00:01,30
Kab._Jayawijaya,11,Kab. Jayawijaya,lag14_roll30,"[1, 14]",[30],1.0,0.05,1,150,0.0,10,-0.2993,00:00:01,30
Kab._Jayawijaya,12,Kab. Jayawijaya,lag30_roll30,"[1, 30]",[30],1.0,0.05,1,150,0.0,10,-0.2993,00:00:01,30
Kab._Jember,1,Kab. Jember,lag1_roll7,[1],[7],0.169801,0.03,1,450,0.0,10,0.9744,00:00:05,7
Kab._Jember,2,Kab. Jember,lag14,"[1, 14]",[],0.15207,0.03,1,450,0.0,10,0.9737,00:00:05,14
Kab._Jember,3,Kab. Jember,lag7_roll7,"[1, 7]",[7],0.14346,0.03,1,450,0.001,30,0.9736,00:00:05,7
Kab._Jember,4,Kab. Jember,lag14_roll7,"[1, 14]",[7],0.151294,0.03,1,450,0.001,10,0.9735,00:00:05,14
Kab._Jember,5,Kab. Jember,lag7,"[1, 7]",[],0.144283,0.05,1,450,0.0,30,0.9712,00:00:05,7
Kab._Jember,6,Kab. Jember,lag1,[1],[],0.169121,0.03,2,450,0.0,30,0.9682,00:00:04,1
Kab._Jember,7,Kab. Jember,lag7_roll30,"[1, 7]",[30],0.158249,0.03,1,300,0.0,10,0.9675,00:00:06,30
Kab._Jember,8,Kab. Jember,lag30_roll7,"[1, 30]",[7],0.147142,0.03,2,450,0.0,10,0.9608,00:00:05,30
Kab._Jember,9,Kab. Jember,lag14_roll30,"[1, 14]",[30],0.166523,0.03,2,450,0.0,10,0.9548,00:00:06,30
Kab._Jember,10,Kab. Jember,lag30_roll30,"[1, 30]",[30],0.149821,0.05,2,300,0.0,10,0.9513,00:00:06,30
Kab._Jember,11,Kab. Jember,lag30,"[1, 30]",[],0.146237,0.05,2,450,0.0,10,0.9451,00:00:05,30
Kab._Jember,12,Kab. Jember,lag1_roll30,[1],[30],0.158882,0.05,2,450,0.0,10,0.945,00:00:05,30
Kab._Karanganyar,1,Kab. Karanganyar,lag30,"[1, 30]",[],0.1594,0.05,1,450,0.0,10,0.9841,00:00:04,30
Kab._Karanganyar,2,Kab. Karanganyar,lag30_roll7,"[1, 30]",[7],0.171774,0.05,2,450,0.0,10,0.9835,00:00:05,30
Kab._Karanganyar,3,Kab. Karanganyar,lag1,[1],[],0.163011,0.05,2,450,0.001,30,0.983,00:00:04,1
Kab._Karanganyar,4,Kab. Karanganyar,lag14_roll30,"[1, 14]",[30],0.158877,0.05,1,300,0.0,10,0.983,00:00:05,30
Kab._Karanganyar,5,Kab. Karanganyar,lag1_roll30,[1],[30],0.159454,0.05,1,300,0.0,10,0.9829,00:00:05,30
Kab._Karanganyar,6,Kab. Karanganyar,lag30_roll30,"[1, 30]",[30],0.184894,0.03,2,450,0.0,10,0.9818,00:00:05,30
Kab._Karanganyar,7,Kab. Karanganyar,lag7_roll30,"[1, 7]",[30],0.159728,0.05,1,300,0.001,10,0.9787,00:00:05,30
Kab._Karanganyar,8,Kab. Karanganyar,lag1_roll7,[1],[7],0.182978,0.01,2,450,0.0,30,0.9541,00:00:05,7
Kab._Karanganyar,9,Kab. Karanganyar,lag7,"[1, 7]",[],0.16491,0.03,2,450,0.001,30,0.9478,00:00:05,7
Kab._Karanganyar,10,Kab. Karanganyar,lag7_roll7,"[1, 7]",[7],0.184738,0.05,3,150,0.001,30,0.924,00:00:05,7
Kab._Karanganyar,11,Kab. Karanganyar,lag14,"[1, 14]",[],0.115762,0.05,2,450,0.001,30,0.9199,00:00:04,14
Kab._Karanganyar,12,Kab. Karanganyar,lag14_roll7,"[1, 14]",[7],0.12816,0.05,3,300,0.001,30,0.9018,00:00:05,14
Kab._Kudus,1,Kab. Kudus,lag14,"[1, 14]",[],0.610382,0.01,3,450,0.0,10,0.987,00:00:05,14
Kab._Kudus,2,Kab. Kudus,lag1_roll30,[1],[30],0.574862,0.01,3,450,0.001,10,0.9855,00:00:04,30
Kab._Kudus,3,Kab. Kudus,lag14_roll30,"[1, 14]",[30],0.575707,0.01,3,450,0.001,10,0.9853,00:00:04,30
Kab._Kudus,4,Kab. Kudus,lag1_roll7,[1],[7],0.605683,0.03,3,150,0.0,10,0.9845,00:00:03,7
Kab._Kudus,5,Kab. Kudus,lag7_roll7,"[1, 7]",[7],0.572035,0.03,3,450,0.0,10,0.9839,00:00:05,7
Kab._Kudus,6,Kab. Kudus,lag30,"[1, 30]",[],0.450549,0.01,3,450,0.001,10,0.9837,00:00:05,30
Kab._Kudus,7,Kab. Kudus,lag7_roll30,"[1, 7]",[30],0.56332,0.01,3,450,0.001,10,0.983,00:00:04,30
Kab._Kudus,8,Kab. Kudus,lag30_roll7,"[1, 30]",[7],0.438477,0.03,2,150,0.001,10,0.9813,00:00:05,30
Kab._Kudus,9,Kab. Kudus,lag30_roll30,"[1, 30]",[30],0.439886,0.03,1,300,0.001,10,0.9811,00:00:05,30
Kab._Kudus,10,Kab. Kudus,lag7,"[1, 7]",[],0.581625,0.01,3,300,0.0,10,0.9634,00:00:04,7
Kab._Kudus,11,Kab. Kudus,lag14_roll7,"[1, 14]",[7],0.645184,0.05,3,150,0.0,10,0.9557,00:00:05,14
Kab._Kudus,12,Kab. Kudus,lag1,[1],[],0.60148,0.01,2,300,0.001,10,0.943,00:00:05,1
Kab._Lombok_Timur,1,Kab. Lombok Timur,lag30_roll30,"[1, 30]",[30],0.212668,0.05,1,450,0.0,30,0.9847,00:00:04,30
Kab._Lombok_Timur,2,Kab. Lombok Timur,lag1_roll7,[1],[7],0.2254,0.05,1,450,0.001,30,0.9844,00:00:05,7
Kab._Lombok_Timur,3,Kab. Lombok Timur,lag30_roll7,"[1, 30]",[7],0.226987,0.05,2,150,0.0,30,0.9821,00:00:05,30
Kab._Lombok_Timur,4,Kab. Lombok Timur,lag30,"[1, 30]",[],0.225782,0.05,2,150,0.0,30,0.981,00:00:04,30
Kab._Lombok_Timur,5,Kab. Lombok Timur,lag7_roll30,"[1, 7]",[30],0.196602,0.03,1,450,0.001,10,0.981,00:00:05,30
Kab._Lombok_Timur,6,Kab. Lombok Timur,lag1,[1],[],0.303414,0.05,2,300,0.001,10,0.9809,00:00:05,1
Kab._Lombok_Timur,7,Kab. Lombok Timur,lag1_roll30,[1],[30],0.196704,0.03,1,450,0.0,10,0.9809,00:00:05,30
Kab._Lombok_Timur,8,Kab. Lombok Timur,lag7_roll7,"[1, 7]",[7],0.264283,0.03,2,150,0.001,10,0.9799,00:00:04,7
Kab._Lombok_Timur,9,Kab. Lombok Timur,lag14_roll30,"[1, 14]",[30],0.197883,0.03,1,450,0.0,10,0.9799,00:00:05,30
Kab._Lombok_Timur,10,Kab. Lombok Timur,lag14,"[1, 14]",[],0.219158,0.05,1,450,0.001,30,0.9781,00:00:05,14
Kab._Lombok_Timur,11,Kab. Lombok Timur,lag7,"[1, 7]",[],0.2618,0.03,2,150,0.0,10,0.9773,00:00:04,7
Kab._Lombok_Timur,12,Kab. Lombok Timur,lag14_roll7,"[1, 14]",[7],0.267716,0.05,1,150,0.001,10,0.9737,00:00:05,14
Kab._Majene,1,Kab. Majene,lag30_roll30,"[1, 30]",[30],0.032323,0.03,3,300,0.001,30,0.9453,00:00:04,30
Kab._Majene,2,Kab. Majene,lag7_roll30,"[1, 7]",[30],-0.045517,0.05,3,150,0.001,10,0.9433,00:00:04,30
Kab._Majene,3,Kab. Majene,lag7_roll7,"[1, 7]",[7],-0.045891,0.05,2,300,0.0,30,0.9404,00:00:04,7
Kab._Majene,4,Kab. Majene,lag7,"[1, 7]",[],-0.037337,0.01,3,450,0.0,30,0.9373,00:00:04,7
Kab._Majene,5,Kab. Majene,lag1_roll7,[1],[7],-0.021602,0.03,3,450,0.001,30,0.9239,00:00:05,7
Kab._Majene,6,Kab. Majene,lag1,[1],[],-0.007724,0.05,2,450,0.001,30,0.9139,00:00:04,1
Kab._Majene,7,Kab. Majene,lag14,"[1, 14]",[],-0.031859,0.03,2,150,0.001,30,0.9014,00:00:04,14
Kab._Majene,8,Kab. Majene,lag14_roll30,"[1, 14]",[30],-0.047699,0.03,3,150,0.001,10,0.8983,00:00:04,30
Kab._Majene,9,Kab. Majene,lag14_roll7,"[1, 14]",[7],-0.015766,0.01,3,450,0.0,30,0.8874,00:00:05,14
Kab._Majene,10,Kab. Majene,lag30,"[1, 30]",[],0.025278,0.05,1,300,0.001,10,0.8812,00:00:04,30
Kab._Majene,11,Kab. Majene,lag30_roll7,"[1, 30]",[7],0.044007,0.03,1,450,0.0,10,0.8747,00:00:04,30
Kab._Majene,12,Kab. Majene,lag1_roll30,[1],[30],-0.042346,0.05,3,300,0.0,10,0.8083,00:00:04,30
Kab._Manokwari,1,Kab. Manokwari,lag7_roll7,"[1, 7]",[7],-0.040803,0.05,3,150,0.001,10,0.7173,00:00:04,7
Kab._Manokwari,2,Kab. Manokwari,lag1,[1],[],0.107085,0.05,3,450,0.0,30,0.711,00:00:04,1
Kab._Manokwari,3,Kab. Manokwari,lag7,"[1, 7]",[],-0.082681,0.05,2,450,0.0,10,0.693,00:00:04,7
Kab._Manokwari,4,Kab. Manokwari,lag30,"[1, 30]",[],-1.240368,0.05,1,450,0.0,10,0.6788,00:00:04,30
Kab._Manokwari,5,Kab. Manokwari,lag14,"[1, 14]",[],-0.485577,0.05,3,450,0.0,30,0.6702,00:00:04,14
